farm;EBIT;N_reduction;farmN;NLRedFSM;NLRedEoFM;P_reduction;farmP;PLRedFSM;PLRedEoFM;SOLVER;FEASIBILITY
WA53;104032.71240159943;0.30099999999999827;1691.5756031344145;728.4181066429967;0.0;0.05169999999999973;101.41824030077134;5.529181718390646;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA54;0.0;0.9;12.195835732707717;109.76252159436947;0.0;0.7;0.028944896679000003;0.067538092251;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA55;-17842.1619;0.9;214.9111246179239;1934.200121561316;0.0;0.7000000000000001;26.0828852371503;60.86006555335071;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA56;-3215.3316000000004;0.9;1252.7111999881547;11274.400799893396;0.0;0.7;189.23076805444606;441.5384587937074;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA57;37035.570979691394;0.5219999965911444;491.5664496704724;536.8152368669076;0.0;0.16249999905161813;10.76749326596688;2.0892150967481182;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA58;-1607.6657999999998;0.9;300.8850830858483;2707.9657477726355;0.0;0.7000000000000001;17.99461780578216;41.98744154682504;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA59;0.0;0.9;110.86085589811877;997.7477030830693;0.0;0.7;5.996377149879661;13.99154668305254;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA61;0.0;0.9000000000000002;629.0601535587649;5661.5413820288995;0.0;0.7000000000000001;82.72193645548509;193.0178517294653;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA62;667608.6086211491;0.3180564311839801;7561.678192296782;2128.9770580894965;1397.766927163182;0.06250000000000003;146.19830673754686;9.746553782503128;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA64;43091.369911775444;0.48900000044232933;848.7864271057174;812.2437643628537;0.0;0.14490000008826295;24.995020408944022;4.2355028181919785;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA65;0.0;0.9;8.867014264105737;79.80312837695158;0.0;0.6999999999999998;0.3704105180261402;0.8642912087276599;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA66;232807.3392799153;0.31317514050399764;4975.605904765816;1579.2702786484697;689.4828929548434;0.04350000000000003;87.97101968634055;4.00077298103065;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA67;76705.82536080669;0.3009999999999999;1844.8420352900623;794.416956541214;0.0;0.05170000000000003;177.03757224797837;9.651842755689643;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
WA68;0.0;0.9;183.91617447441834;1655.2455702697655;0.0;0.7;6.3132765605112;14.730978641192797;0.0;Gams_optimisation_COUENNE.opt;FEASIBLE
